md5,category,gene,pident,qcov,n_copies,rep_accession,rep_locus,rep_product,is_family,left_flank,right_flank,subject_title
1812716863f4f483716d9624d0226a3f,card,ANT(6)-Ia,100.0,100.0,22,NZ_AP024838.1,LDN47_RS15390,aminoglycoside nucleotidyltransferase ANT(6)-Ia,IS6,c,c,gb|AHE40557.1|ARO:3002626|ANT(6)-Ia [Exiguobacterium sp. S3-2] 
184eabf8873ca414e1c7c23e95377069,card,APH(3')-Ia,98.9,100.0,40,NZ_CP068288.1,JJL14_RS23110,aminoglycoside O-phosphotransferase APH(3')-Ia,ISNCY,c,c,gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 
18aa530784b6a727a0c527c776d06eef,card,qacA,99.6,100.0,2,NZ_CP048645.1,GAU34_RS14550,QacA/B family quaternary ammonium compound efflux MFS transp,IS6,c,c,gb|BAJ09383.1|ARO:3003046|qacA [Staphylococcus aureus] 
18fc5d842a768a0963f009ddd44c9210,card,floR,98.8,100.0,2,NZ_CP075467.1,IGI31_RS23015,chloramphenicol/florfenicol efflux MFS transporter FloR,IS6,c,c,gb|AAG16656.1|ARO:3002705|floR [Escherichia coli] 
190a4c48ddd47d4bec9652ca6511e9ac,card,SFO-1,100.0,100.0,15,NZ_CP068288.1,JJL14_RS23530,extended-spectrum class A beta-lactamase SFO-1,IS6,c,c,gb|WP_032489477.1|ARO:3006986|SFO-1 [Enterobacter cloacae] 
192e7deb4c9e9ce9ec71328ac6387a64,card,FosI,100.0,100.0,2,NZ_AP023450.1,OIPHN260_RS26405,fosfomycin resistance hydrolase FosI,IS6,c,c,gb|AFJ38137.1|ARO:3007370|FosI [Mycobacteroides abscessus subsp. bolletii F1725]
193abf70a5648abe2c8d93c30c433494,card,AAC(6')-Ib4,99.5,100.0,16,NZ_AP022400.1,JLF43_RS24725,AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase,new,p,c,gb|AAL38577.1|ARO:3002577|AAC(6')-Ib4 [Acinetobacter baumannii] 
1954415535ea194c701fc71dc776adcc,card,fexA,99.2,100.0,1,NZ_CP097062.1,M2900_RS12840,chloramphenicol/florfenicol efflux MFS transporter FexA,IS256,c,c,gb|CAD70268.1|ARO:3002704|fexA [Mammaliicoccus lentus] 
19c716b545792fc589ef7c1a8f36e893,card,mphM,93.6,100.0,1,NZ_CP128142.1,QRE64_RS30620,macrolide 2'-phosphotransferase MphM,IS6,c,c,gb|AMR06225.1|ARO:3003767|mphM [Bacillus thuringiensis] 
19ea886e3ca7055cba44fd76781b8f33,card,Saur_mupA_MUP,99.6,100.0,8,NZ_CP083806.1,LB317_RS13445,mupirocin-resistant isoleucine--tRNA ligase MupA,IS6,c,c,gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP [Staphylococcus aureus] 
19f278cd7588edb7dcc6e53323b8d566,card,tet(W),97.0,99.4,1,NC_017472.1,LAB52_RS09775,tetracycline resistance ribosomal protection protein Tet(W),IS256,c,c,gb|CAA10975.1|ARO:3000194|tet(W) [Butyrivibrio fibrisolvens] 
19fd8d092bee35dd17d0fdff34897dad,card,sul1,99.6,100.0,1,NZ_CP101387.1,NMU37_RS25005,sulfonamide-resistant dihydropteroate synthase Sul1,IS6,c,c,gb|AEJ33969.1|ARO:3000410|sul1 [Vibrio fluvialis] 
1a5680d870fd843df59e85c59fc91d14,card,catA1,99.5,100.0,2,NZ_CP016812.1,A8C02_RS27695,type A chloramphenicol O-acetyltransferase,IS6,c,c,gb|CAA23899.1|ARO:3002683|catA1 [Escherichia coli] 
1a925f942393bebdf17f863234660e58,card,aadA16,98.6,100.0,2,NZ_CP104926.1,N5863_RS28205,AadA family aminoglycoside 3''-O-nucleotidyltransferase,IS6,c,c,gb|ACF17980.1|ARO:3002616|aadA16 [Escherichia coli] 
1add2f0505a22faf90653f405740bcd2,card,oqxB,99.8,100.0,21,NZ_CP091557.1,INN80_RS25010,multidrug efflux RND transporter permease subunit OqxB2,IS6,c,c,gb|AAP43110.2|ARO:3003923|oqxB [Escherichia coli] 
1afe3f647ad5f18755fd67087430d098,card,floR,99.3,100.0,4,NZ_CP053737.1,HP430_RS22885,chloramphenicol/florfenicol efflux MFS transporter FloR,IS6,c,c,gb|AAG16656.1|ARO:3002705|floR [Escherichia coli] 
1b0e2dc40cb9fd19ee21e0634adf84f6,card,dfrA1,99.4,100.0,1,NZ_CP011540.1,EAG7_RS26115,trimethoprim-resistant dihydrofolate reductase DfrA1,IS6,c,c,gb|AAP74961.2|ARO:3002854|dfrA1 [Klebsiella oxytoca] 
1b9dd4cb8fb355decc30273294a2aaa7,card,tet(A),99.5,97.7,21,NZ_CP117716.1,PTA50_RS24500,tetracycline efflux MFS transporter Tet(A),IS6,c,c,gb|AAN06707.1|ARO:3000165|tet(A) [Shigella sonnei] 
1bc217288d1b81a38c23ec67fe07d19f,card,tet(L),99.6,100.0,3,NZ_CP065757.1,I8F55_RS14245,tetracycline efflux MFS transporter Tet(L),IS6,c,c,gb|AAA22851.1|ARO:3000179|tet(L) [Geobacillus stearothermophilus] 
1bf0728ed538553deb7715e2d5e481fd,card,PC1,97.5,100.0,1,NZ_CP029666.1,CSB81_RS00050,penicillin-hydrolyzing class A beta-lactamase BlaZ,IS6,c,c,gb|CAA27733.1|ARO:3008823|PC1 [Staphylococcus aureus] 
1c479101bbcc1e818203bf7d92d557bb,card,APH(7'')-Ia,98.8,100.0,2,NZ_CP068686.1,JMY88_RS28645,aminoglycoside O-phosphotransferase APH(7'')-Ia,IS3,p,p,gb|CAA27276.1|ARO:3002661|APH(7'')-Ia [Streptomyces hygroscopicus] 
1cb3183a89776e27eac5e15e5a4f74a2,card,APH(3'')-Ib,99.3,100.0,1,NZ_CP072804.1,J8617_RS24615,aminoglycoside O-phosphotransferase APH(3'')-Ib,IS6,c,c,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib [Pseudomonas aeruginosa] 
1cb4242d1a7564aa85b090adf8e10aca,card,AAC(6')-Ib3,99.5,100.0,1,NZ_CP070437.1,JT733_RS27055,AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase,IS6,c,c,gb|ACS44715.1|ARO:3002576|AAC(6')-Ib3 [Acinetobacter baumannii] 
1cbbbe4e716a63bba2a221bfaef8d2f6,card,aadA25,97.3,100.0,1,NZ_CP053569.1,HPB40_RS25010,AadA family aminoglycoside 3''-O-nucleotidyltransferase,IS6,c,c,gb|AET15272.1|ARO:3003197|aadA25 [Pasteurella multocida 36950] 
1ce9f6daa6b419586f884b425e462174,card,OXA-1,99.6,100.0,1,NZ_CP040126.1,E6P00_RS00070,OXA-1 family class D beta-lactamase,new,p,p,gb|AFB82783.1|ARO:3001396|OXA-1 [Klebsiella pneumoniae] 
1cfb77dbd785789a1194e23ec8f44b3d,card,AAC(6')-Ib',100.0,100.0,15,NZ_CP045016.1,F9865_RS26085,aminoglycoside N-acetyltransferase AAC(6')-Ib',IS6,c,c,gb|AAT74613.1|ARO:3003676|AAC(6')-Ib' [Pseudomonas aeruginosa] 
1d1837bc3b19534b5c9be3a06e7b624b,card,floR,99.0,100.0,1,NZ_CP044381.1,F7P05_RS25290,chloramphenicol/florfenicol efflux MFS transporter FloR,IS6,c,c,gb|AAG16656.1|ARO:3002705|floR [Escherichia coli] 
1d292c864f8e257a60c68520e98c4be0,card,BRP(MBL),100.0,100.0,500,NZ_CP116154.1,PIC71_RS23710,bleomycin binding protein Ble-MBL,IS6,c,c,gb|AGH88989.1|ARO:3001205|BRP(MBL) [Acinetobacter baumannii] 
1d407c8bcda3cbd997b7a6cd9aa3f0c0,card,IMP-11,100.0,100.0,1,NZ_AP022376.1,G7Y73_RS21940,subclass B1 metallo-beta-lactamase IMP-11,IS3,c,c,gb|BAB72072.1|ARO:3002202|IMP-11 [Acinetobacter baumannii] 
1d73e36b738826cc35abc3fb4dcaa9b2,card,Mrx,99.8,100.0,1,NZ_CP038454.1,E4Z89_RS24255,phosphorylated macrolide efflux MFS transporter Mrx(A),IS6,c,c,gb|AAS13767.1|ARO:3003839|Mrx [Aeromonas hydrophila] 
1d90542feece9c678865ffde3da26aca,card,tet(G),95.1,100.0,1,NZ_CP041223.1,E2E27_RS17855,tetracycline efflux MFS transporter Tet(G),IS6,c,c,gb|AAD25538.1|ARO:3000174|tet(G) [Pseudomonas sp.] 
1da4b400f672ee3357bfbecfbef924d4,card,QnrA5,100.0,100.0,1,NZ_CP061701.1,IE968_RS26035,quinolone resistance pentapeptide repeat protein QnrA3,IS6,c,c,gb|AAZ04784.1|ARO:3002711|QnrA5 [Shewanella algae] 
1da736a7f4529260baaff79400bf376e,card,qacA,98.8,100.0,1,NZ_CP093203.1,MNU47_RS11835,QacA/B family quaternary ammonium compound efflux MFS transp,IS110,p,c,gb|BAJ09383.1|ARO:3003046|qacA [Staphylococcus aureus] 
1dc07abe663e44cae431d5fd97834c60,card,mphC,98.3,100.0,1,NZ_CP117205.1,PQQ74_RS14305,Mph(C) family macrolide 2'-phosphotransferase,IS6,c,c,gb|BAA34540.1|ARO:3000319|mphC [Staphylococcus aureus] 
1dc899ecff2c5b8ee53991e7c973cd49,card,AAC(6')-IIc,100.0,100.0,89,NZ_CP027144.1,CSC02_RS24400,aminoglycoside N-acetyltransferase AAC(6')-IIc,IS6,c,c,gb|AAD46626.1|ARO:3002596|AAC(6')-IIc [Pseudomonas aeruginosa] 
1f257f23114a2d0a177e3fda955df973,card,tet(L),98.3,100.0,1,NZ_CP065775.1,I8F58_RS13385,tetracycline efflux MFS transporter Tet(L),IS6,c,c,gb|AAA22851.1|ARO:3000179|tet(L) [Geobacillus stearothermophilus] 
1f7584b66edffa9ac05c84ae33970e63,card,tet(C),99.7,100.0,8,NZ_CP135262.1,RQP58_RS23595,tetracycline efflux MFS transporter Tet(C),IS6,c,c,gb|AAK97755.1|ARO:3000167|tet(C) [Aeromonas salmonicida] 
1fd5136ee6f7e06a3727e6f3f8a7ecc4,card,lsaB,99.6,100.0,2,NZ_CP028164.1,C9J77_RS15155,ABC-F type ribosomal protection protein Lsa(B),IS21,p,c,gb|CAE18141.1|ARO:3003111|lsaB [Mammaliicoccus sciuri] 
1fdde14489812114d9bbd7b74740b5ce,card,SHV-31,100.0,100.0,2,NZ_CP029386.1,CVG30_RS00165,extended-spectrum class A beta-lactamase SHV-31,IS6,c,c,gb|AAP33454.2|ARO:3001089|SHV-31 [Klebsiella pneumoniae] 
200a3f25998d0929ed71a84ee653a50a,card,dfrB1,100.0,100.0,10,NZ_CP023419.1,CN260_RS29700,trimethoprim-resistant dihydrofolate reductase DfrB1,IS6,c,c,gb|AAA82255.1|ARO:3002864|dfrB1 [Escherichia coli] 
204ca34c83e8df876e0419a667951e65,card,ErmC,94.7,100.0,1,NZ_CP116509.1,PML95_RS10185,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),IS6,c,c,gb|AAA98296.1|ARO:3000250|ErmC [Staphylococcus epidermidis] 
2071084cb83e9dd6453183456244caa1,card,CMY-146,100.0,100.0,2,NZ_CP116161.1,PIC26_RS24190,class C beta-lactamase CMY-146,IS1,p,p,gb|WP_075985683.1|ARO:3005181|CMY-146 [Escherichia coli] 
2079dc75b60d9c7e7c33cd9b05690208,card,cfr(D),99.7,100.0,9,NZ_CP102073.1,NP948_RS14880,23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(D),IS6,c,c,gb|AXY65402.1|ARO:3005021|cfr(D) [Enterococcus faecium] 
20aec99d705ebbfdf9afcb2ce4ba720e,card,tet(M),98.7,100.0,2,NZ_CP116521.1,PML96_RS13315,tetracycline resistance ribosomal protection protein Tet(M),IS3,c,c,gb|BAB82500.1|ARO:3000186|tet(M) [Erysipelothrix rhusiopathiae] 
20e5b2b26c7ec0d09cf45ec14e217d00,card,SHV-233,99.7,100.0,1,NZ_CP017386.1,BH709_RS26220,SHV family class A beta-lactamase,IS6,c,c,gb|WPL92335.1|ARO:3009052|SHV-233 [Klebsiella pneumoniae] 
20ef5f349d80eeac71d7cf25609af65a,card,aadA5,99.6,100.0,1,NZ_AP022501.1,JLH17_RS25825,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase Aad,IS6,c,c,gb|AAF17880.1|ARO:3002605|aadA5 [Escherichia coli] 
210a59435e8f7349e0f92fa49e766c31,card,tet(B),99.3,100.0,14,NZ_CP119012.1,PY718_RS25925,tetracycline efflux MFS transporter Tet(B),IS6,c,c,gb|BAC67143.1|ARO:3000166|tet(B) [Gram-negative bacterium TC71] 
212da9e8a768256d6a5b87711f2c6dd6,card,tet(M),94.4,100.0,1,NZ_CP038176.1,E3O58_RS00300,tetracycline resistance ribosomal protection protein Tet(M),IS6,c,c,gb|BAB82500.1|ARO:3000186|tet(M) [Erysipelothrix rhusiopathiae] 
21885a2d14494a4335824e8329c2d94b,card,cmlA5,98.6,100.0,1,NZ_CP084322.1,LEL82_RS34380,CmlA family chloramphenicol efflux MFS transporter,IS91,p,p,gb|AAM77075.1|ARO:3002695|cmlA5 [uncultured bacterium] 
21b65c21be85f56f277988453a75dd2b,card,sul1,99.6,100.0,27,NZ_CP137509.1,R5016_RS31700,sulfonamide-resistant dihydropteroate synthase Sul1,IS6,c,c,gb|AEJ33969.1|ARO:3000410|sul1 [Vibrio fluvialis] 
224710e7ebbf6ee61a5a670927858cef,card,evgS,96.2,100.0,3,NZ_CP116930.1,NL422_RS00360,acid-sensing system histidine kinase EvgS,IS3,c,p,gb|AAC75429.1|ARO:3000833|evgS [Escherichia coli str. K-12 substr. MG1655] 
224822c711aa5c6493093d494fc65a5e,card,OXA-1,99.6,100.0,1,NZ_CP061352.1,ICN80_RS26350,OXA-1 family class D beta-lactamase,IS6,c,c,gb|AFB82783.1|ARO:3001396|OXA-1 [Klebsiella pneumoniae] 
22524b6267288640e1c2c6176ccc7dad,card,APH(6)-Ic,97.7,100.0,1,NZ_CP128981.1,QVM90_RS27390,aminoglycoside O-phosphotransferase APH(6)-Ic,IS4,c,c,gb|CAA25854.1|ARO:3002659|APH(6)-Ic [Escherichia coli] 
2276478c40b34c7a6e7727d1f377ee7a,card,APH(3')-Ia,98.2,100.0,13,NZ_CP041027.1,FI669_RS25580,aminoglycoside O-phosphotransferase APH(3')-Ia,IS91,p,p,gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 
22fb207efe3998395c9263d075da1857,card,AAC6_Ie_APH2_Ia,99.8,97.4,1,NC_011996.1,MCCL_RS11305,bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/a,IS6,c,c,gb|AAA88548.1|ARO:3002597|AAC6_Ie_APH2_Ia [Staphylococcus aureus] 
231ee483e3a7e7fc89e502fe4a7f782c,card,MCR-3.21,100.0,100.0,2,NZ_CP041104.1,CI661_RS28940,phosphoethanolamine--lipid A transferase MCR-3.21,new,c,p,gb|AWY10763.1|ARO:3007262|MCR-3.21 [Klebsiella pneumoniae] 
234333a42399edf5a26b52df020d8699,card,MCR-3.2,100.0,100.0,2,NZ_OU015329.1,KKQ95_RS24450,phosphoethanolamine--lipid A transferase MCR-3.2,IS6,c,c,gb|OYN70668.1|ARO:3004511|MCR-3.2 [Escherichia coli] 
23794c6582bac82e3b7ebdb106eef007,card,tet(B),99.8,100.0,9,NZ_AP019851.1,K5706_RS22765,tetracycline efflux MFS transporter Tet(B),IS4,c,c,gb|BAC67143.1|ARO:3000166|tet(B) [Gram-negative bacterium TC71] 
23a46283fec25661944ccead2bc49b32,card,AAC(6')-Ib10,98.9,98.4,4,NZ_CP020049.1,AM365_RS26610,AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase,IS110,c,c,gb|AAC46343.1|ARO:3002581|AAC(6')-Ib10 [Pseudomonas aeruginosa] 
23bea21bccc2cf4647d7c164751ebe48,card,CTX-M-113,92.1,91.4,1,NZ_CP135655.1,RS170_RS26995,serine hydrolase,IS6,c,c,gb|AEM44653.1|ARO:3001973|CTX-M-113 [Shigella sp. SH284] 
23c7d20723687b12cd24b1238d9701d2,card,APH(3')-VIa,98.8,100.0,1,NZ_CP026617.1,C3Y93_RS14095,APH(3')-VI family aminoglycoside O-phosphotransferase,IS3,p,p,gb|CAA30578.1|ARO:3002652|APH(3')-VIa [Acinetobacter baumannii] 
23e22973944da4db626f7057c58c41bf,card,qacEdelta1,92.1,96.2,16,NZ_CP120542.1,P3L55_RS21700,DMT family transporter,IS91,p,p,gb|AAC44316.1|ARO:3005010|qacEdelta1 [Pseudomonas aeruginosa] 
23f083381cab293758d89a1dc787c69d,card,ADC-176,100.0,100.0,1,NZ_CP041590.1,FK728_RS18610,extended-spectrum class C beta-lactamase ADC-176,IS4,c,c,gb|WP_001159761.1|ARO:3006348|ADC-176 [Acinetobacter baumannii] 
243838585ffbcc5b5d75ac87efdc5db8,card,tet(A),99.5,97.7,10,NZ_CP103759.1,NYO15_RS23375,tetracycline efflux MFS transporter Tet(A),IS6,c,c,gb|AAN06707.1|ARO:3000165|tet(A) [Shigella sonnei] 
247c17894b54670a57ab21776384d82c,card,linG,99.6,100.0,1,NZ_CP058772.1,HZS97_RS23740,lincosamide nucleotidyltransferase Lnu(F),IS6,c,c,gb|ABG65740.1|ARO:3002879|linG [Salmonella enterica subsp. enterica serovar Stan
25344d46ca325398a57931dc2506ef8e,card,aadA6,100.0,100.0,1,NZ_AP025194.1,Cthiooxydans_RS25805,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase Aad,IS6,c,c,gb|CAJ32504.1|ARO:3002606|aadA6 [Pseudomonas aeruginosa] 
2546ba5ca0a7301d6047f607e0b29d35,card,Mrx,99.8,100.0,1,NZ_CP024852.1,AM333_RS26100,phosphorylated macrolide efflux MFS transporter Mrx(A),IS6,c,c,gb|AAS13767.1|ARO:3003839|Mrx [Aeromonas hydrophila] 
25819fbaa82d361fc852ca8592ab563c,card,AAC(6')-Ib8,94.1,81.0,4,NZ_CP018968.1,BE966_RS29805,hypothetical protein,new,c,c,gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8 [Enterobacter cloacae] 
258d0d53671112a7bd9ec73d0b9c7b43,card,evgS,99.5,100.0,1,NZ_CP073948.1,KFU68_RS24040,acid-sensing system histidine kinase EvgS,IS1,c,c,gb|AAC75429.1|ARO:3000833|evgS [Escherichia coli str. K-12 substr. MG1655] 
26200084f9ab0492e9d68c0e849bd615,card,SHV-30,100.0,100.0,1,NZ_CP029448.1,DKC05_RS01280,extended-spectrum class A beta-lactamase SHV-30,IS3,p,c,gb|AAT75225.1|ARO:3001088|SHV-30 [Enterobacter cloacae] 
264f78c889e3bf632b8af99e7c090193,card,oqxB,99.6,99.9,1,NZ_CP091583.1,L5468_RS26240,multidrug efflux RND transporter permease subunit OqxB,IS4,p,c,gb|AAP43110.2|ARO:3003923|oqxB [Escherichia coli] 
2664dcb03e58cc99b7703e203998d1db,card,tet(A),99.5,100.0,1,NZ_CP117328.1,PQP95_RS22945,tetracycline efflux MFS transporter Tet(A),IS6,c,c,gb|AAN06707.1|ARO:3000165|tet(A) [Shigella sonnei] 
26e9a87cfee7b62da0e33afdc908e560,card,vanA,100.0,100.0,52,NZ_CP060862.1,IA041_RS14395,D-alanine--(R)-lactate ligase VanA,IS256,p,p,gb|AAA65956.1|ARO:3000010|vanA [Enterococcus faecium] 
26ec2ee8d53084e103e6c3592dd0227d,card,sul3,99.6,100.0,1,NZ_CP034390.1,EJH97_RS25740,sulfonamide-resistant dihydropteroate synthase Sul3,IS6,c,c,gb|ACJ63260.1|ARO:3000413|sul3 [Escherichia coli] 
26f85eaaf86d5223c62f444de29b31fd,card,LAP-2,99.6,100.0,2,NZ_AP023191.1,HUV24_RS23860,LAP family class A beta-lactamase,IS6,c,c,gb|ABV89601.1|ARO:3004826|LAP-2 [Enterobacter cloacae] 
2727254c5427137dfde264cc2cf55f3b,card,ErmC,99.6,100.0,2,NZ_LR735438.1,GOZ17_RS12675,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),IS6,c,c,gb|AAA98296.1|ARO:3000250|ErmC [Staphylococcus epidermidis] 
27441bb1f9a38e9362fbfe300bcbe578,card,ErmC,98.0,100.0,2,NZ_CP053076.1,HK402_RS14550,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),IS6,c,c,gb|AAA98296.1|ARO:3000250|ErmC [Staphylococcus epidermidis] 
27cf7ddc92488e5f395f9817b8a5be39,card,pp_cat,98.6,100.0,1,NZ_CP034201.1,EGX40_RS27160,CatA-like O-acetyltransferase,IS110,c,c,gb|BAA03718.1|ARO:3002689|pp_cat [Photobacterium damselae subsp. piscicida] 
2809ae2994de23521ef01bbfc43687a8,card,APH(3')-Ia,97.4,100.0,1,NZ_CP123952.1,QGM68_RS23060,aminoglycoside O-phosphotransferase APH(3')-Ia,IS6,c,c,gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 
285ed34de1e34401121b61c709f5992d,card,NDM-1,100.0,100.0,290,NZ_CP020854.1,B8F96_RS27100,subclass B1 metallo-beta-lactamase NDM-1,IS6,c,c,gb|CAZ39946.1|ARO:3000589|NDM-1 [Klebsiella pneumoniae] 
2886c319e4dece5b1aff2515506ef1ba,card,APH(3'')-Ib,99.3,100.0,4,NZ_CP047272.1,F3090_RS26935,aminoglycoside O-phosphotransferase APH(3'')-Ib,IS6,c,c,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib [Pseudomonas aeruginosa] 
28b3bb8ff46603d6b0a091caf1284f1b,card,tet(A),99.5,97.7,1,NZ_CP116155.1,PIC71_RS24395,tetracycline efflux MFS transporter Tet(A),IS6,c,c,gb|AAN06707.1|ARO:3000165|tet(A) [Shigella sonnei] 
28cc90b23561612fffad25d0029c42b8,card,OXA-1,99.6,100.0,1,NZ_AP027265.1,QUE17_RS26870,OXA-1 family class D beta-lactamase,IS6,c,c,gb|AFB82783.1|ARO:3001396|OXA-1 [Klebsiella pneumoniae] 
28d15b803bd114cbbd3e8a7b06324fb6,card,NDM-1,99.6,100.0,1,NZ_CP041052.1,EIN43_RS00060,NDM family subclass B1 metallo-beta-lactamase,IS6,c,c,gb|CAZ39946.1|ARO:3000589|NDM-1 [Klebsiella pneumoniae] 
28f38505c4293d320607b41945b93cba,card,OXA-1,99.6,100.0,1,NZ_CP053772.1,HBJ33_RS26120,OXA-1 family class D beta-lactamase,IS6,c,c,gb|AFB82783.1|ARO:3001396|OXA-1 [Klebsiella pneumoniae] 
2939589c24dbe4f510505ce8ecac19a5,card,oqxA,99.5,100.0,8,NZ_CP079769.1,KYX58_RS00720,multidrug efflux RND transporter periplasmic adaptor subunit,IS6,c,c,gb|AAP43109.1|ARO:3003922|oqxA [Escherichia coli] 
294f56ba7efa9fef5e2fa5892e7559f8,card,AAC(6')-31,99.4,93.5,1,NZ_AP022017.1,H7R87_RS28595,aminoglycoside N-acetyltransferase AAC(6')-31,IS6,c,c,gb|CAK55557.1|ARO:3002585|AAC(6')-31 [Pseudomonas putida] 
2958d207060ef585ff6098843587d4fd,card,qacEdelta1,99.1,100.0,1,NZ_CP130665.1,Q4S50_RS30470,quaternary ammonium compound efflux SMR transporter QacE,IS6,c,c,gb|AAC44316.1|ARO:3005010|qacEdelta1 [Pseudomonas aeruginosa] 
29ce0585c1d3375401f46317988d4855,card,dfrA5,100.0,100.0,66,NZ_CP113792.1,OUI59_RS28945,trimethoprim-resistant dihydrofolate reductase DfrA5,IS6,c,c,gb|ABB89122.1|ARO:3002861|dfrA5 [Salmonella enterica subsp. enterica serovar Ent
29cf22b92ecd61045cde5eb7eead7aa5,card,FosA3,99.3,100.0,1,NZ_CP132222.1,Q8R41_RS27470,FosA3/FosA4 family fosfomycin resistance glutathione transfe,IS6,c,c,gb|AEG78825.1|ARO:3002872|FosA3 [Escherichia coli] 
2a126e0a201d25f8b68f561ae82b0a22,card,OXA-4,100.0,100.0,1,NZ_CP031297.1,DWB25_RS27315,OXA-1 family oxacillin-hydrolyzing class D beta-lactamase OX,new,p,p,gb|AET05998.1|ARO:3001399|OXA-4 [Pseudomonas aeruginosa] 
2a1b4dcf53e5885f65ace8130265202e,card,optrA,100.0,100.0,1,NZ_CP071286.1,J0J32_RS09740,hypothetical protein,IS6,c,c,gb|AKA86814.1|ARO:3003746|optrA [Enterococcus faecalis] 
2a20bf1ff35da2883c499b6827d7e7dd,card,APH(3')-VIa,98.8,100.0,1,NZ_CP101701.1,NOV18_RS27625,APH(3')-VI family aminoglycoside O-phosphotransferase,new,c,p,gb|CAA30578.1|ARO:3002652|APH(3')-VIa [Acinetobacter baumannii] 
2ab44c8ca876c3e7714b770405a72d78,card,sul1,100.0,100.0,1,NZ_CP091027.1,L1P12_RS25825,dihydropteroate synthase,IS6,c,c,gb|AEJ33969.1|ARO:3000410|sul1 [Vibrio fluvialis] 
2ac32a734e4f52132bd3fc13012a8c0c,card,vanY_in_vanA_cl,99.7,100.0,1,NZ_CP066641.1,JCP95_RS15765,VanY-A/VanY-F/VanY-M family D-Ala-D-Ala carboxypeptidase,IS6,c,c,gb|AAA65958.1|ARO:3002955|vanY_in_vanA_cl [Enterococcus faecium] 
2add83d3c97964b4841fef2dad492375,card,CTX-M-1,100.0,100.0,15,NZ_OY754840.1,AABJ58_RS23355,extended-spectrum class A beta-lactamase CTX-M-1,IS6,c,c,gb|CAA63262.1|ARO:3001864|CTX-M-1 [Escherichia coli] 
2af0cb05807137ec0673e1d84454eed6,card,QnrVC6,100.0,100.0,17,NZ_CP016215.1,A9P90_RS29795,quinolone resistance pentapeptide repeat protein QnrVC6,IS91,p,p,gb|AGH08253.1|ARO:3002803|QnrVC6 [Vibrio parahaemolyticus] 
2b112db79b3b3b7f5dc3d90fd0926645,card,IMP-23,100.0,100.0,1,NZ_CP097249.1,M5D84_RS26400,subclass B1 metallo-beta-lactamase IMP-23,IS6,c,c,gb|WP_063860582.1|ARO:3002214|IMP-23 [Citrobacter freundii] 
2bc54a05652bf65700158ceed9e22292,card,tet(X5),97.4,99.0,1,NZ_CP114607.1,O4M77_RS14855,tetracycline-inactivating monooxygenase Tet(X),IS4,c,c,gb|WP_150378267.1|ARO:3005057|tet(X5) [Acinetobacter pittii] 
2c0c4d176ead3add028dd2791f963714,card,catA8,99.1,100.0,1,NZ_CP106758.1,N8I78_RS14595,type A chloramphenicol O-acetyltransferase,IS6,c,c,gb|AFN69318.1|ARO:3004658|catA8 [Listeria monocytogenes] 
2c80f7564d96bc5ddccc7f17ee4aa25c,card,fexB,100.0,100.0,53,NZ_CP038176.1,E3O58_RS00385,chloramphenicol/florfenicol efflux MFS transporter FexB,IS6,c,c,gb|AEV23046.1|ARO:3007019|fexB [Enterococcus faecium] 
2cb177088443e1da1d2cae9dd8c58172,card,qacA,99.7,100.0,1,NZ_CP113011.1,OS078_RS00060,MFS transporter,IS6,c,p,gb|BAJ09383.1|ARO:3003046|qacA [Staphylococcus aureus] 
2cc479f3ede7cca0a32a1864a0dcc7ef,card,qacEdelta1,98.3,100.0,1,NZ_CP035180.1,CAK82_RS28800,quaternary ammonium compound efflux SMR transporter QacE,IS5,c,c,gb|AAC44316.1|ARO:3005010|qacEdelta1 [Pseudomonas aeruginosa] 
2ceaa107abfc33039741b172f75fedf8,card,tet(M),98.9,100.0,2,NZ_AP024833.1,LDN34_RS15205,tetracycline resistance ribosomal protection protein Tet(M),IS6,c,c,gb|BAB82500.1|ARO:3000186|tet(M) [Erysipelothrix rhusiopathiae] 
2cf872502c27d9e72ef7ef085c7dcd39,card,APH(6)-Id,99.3,100.0,1,NZ_AP021915.1,H7Q98_RS23230,APH(6)-I family aminoglycoside O-phosphotransferase,IS6,c,c,gb|AAC23556.1|ARO:3002660|APH(6)-Id [Pseudomonas aeruginosa] 
